budget,method,seed,n,success,success_ci95,success_probability,utility,utility_ci95,side_effect_recall,side_effect_recall_ci95,side_effect_violation,side_effect_violation_ci95,damage_rate,damage_rate_ci95,false_alarm,query_cost,preference_regret,human_acceptance,delayed_effect_miss,label_disagreement_loss,true_risk,estimated_risk,coverage,risk_breach,deploy_utility,deploy_utility_ci95,regret_to_oracle
0.1,physical_affordance_penalty,3,80,0.553125,0.010851,0.54475,0.527123,0.010224,0.407634,0.002074,0.085843,0.005032,0.063546,0.004149,0.120334,0.241984,0.090521,0.514871,0.107383,0.13159,0.139128,0.149744,0.125,0.0,0.167394,0.035443,0.258222
0.1,physical_affordance_penalty,4,80,0.54362,0.011207,0.544814,0.520001,0.010383,0.408477,0.00217,0.085357,0.004647,0.063074,0.004292,0.12052,0.241984,0.090073,0.51429,0.106806,0.131343,0.138376,0.149247,0.0875,0.0,0.148793,0.029898,0.2591
0.1,physical_affordance_penalty,5,80,0.549349,0.010424,0.545717,0.523734,0.009874,0.407281,0.002314,0.086422,0.005021,0.063243,0.003998,0.121001,0.241984,0.090733,0.513023,0.106786,0.130938,0.13901,0.148934,0.1125,0.0,0.159697,0.033008,0.26204
0.1,physical_affordance_penalty,6,80,0.549349,0.011868,0.546493,0.524253,0.010673,0.407617,0.002182,0.085299,0.004933,0.062969,0.004078,0.121372,0.241984,0.090581,0.514178,0.106985,0.131612,0.138382,0.149204,0.0875,0.0,0.148332,0.029663,0.257125
0.1,physical_affordance_penalty,7,80,0.547656,0.013028,0.546286,0.522626,0.012022,0.406491,0.00229,0.085258,0.004767,0.063807,0.004113,0.121167,0.241984,0.090857,0.514491,0.106601,0.130713,0.138558,0.149903,0.0875,0.0,0.148963,0.02998,0.271396
0.1,physical_affordance_penalty,8,80,0.552344,0.012913,0.545689,0.526626,0.011477,0.406049,0.002174,0.085649,0.004565,0.062776,0.004087,0.120018,0.241984,0.090646,0.514188,0.106155,0.130455,0.138037,0.148672,0.0875,0.0,0.147701,0.029395,0.260795
0.1,physical_affordance_penalty,9,80,0.545182,0.011757,0.546529,0.520739,0.010714,0.407375,0.002138,0.085808,0.004735,0.06319,0.004142,0.120633,0.241984,0.090747,0.514716,0.107326,0.131689,0.13891,0.148914,0.1,0.0,0.155836,0.032423,0.261569
0.1,risk_calibrated_reward_model,0,80,0.561589,0.014456,0.562796,0.562896,0.012908,0.451759,0.00227,0.073803,0.004338,0.061635,0.003956,0.097946,0.240321,0.082964,0.595122,0.095016,0.108687,0.123489,0.127394,0.1375,0.0125,0.188286,0.039481,0.214787
0.1,risk_calibrated_reward_model,1,80,0.558984,0.012418,0.564254,0.56059,0.011184,0.448995,0.002289,0.072873,0.004543,0.061573,0.004037,0.098263,0.240321,0.083533,0.596167,0.094452,0.109462,0.122897,0.128084,0.1375,0.0125,0.186854,0.038556,0.228011
0.1,risk_calibrated_reward_model,2,80,0.566146,0.012666,0.562224,0.566474,0.011138,0.450572,0.002188,0.073025,0.004334,0.062479,0.003874,0.096725,0.240321,0.083107,0.596033,0.094863,0.109655,0.123642,0.129048,0.125,0.0,0.180188,0.036663,0.219235
0.1,risk_calibrated_reward_model,3,80,0.565625,0.012037,0.562056,0.566444,0.01069,0.450924,0.002051,0.0728,0.004426,0.06135,0.004054,0.097319,0.240321,0.082761,0.595474,0.094406,0.109735,0.122766,0.126876,0.125,0.0,0.17896,0.036013,0.218901
0.1,risk_calibrated_reward_model,4,80,0.566146,0.012355,0.563967,0.566741,0.01105,0.451391,0.002042,0.073853,0.004397,0.061266,0.003748,0.09714,0.240321,0.083185,0.596487,0.094739,0.10925,0.123336,0.129235,0.125,0.0,0.180976,0.037115,0.21236
0.1,risk_calibrated_reward_model,5,80,0.561198,0.010959,0.562596,0.562938,0.009713,0.451994,0.002091,0.073217,0.00417,0.061241,0.003983,0.097559,0.240321,0.083596,0.595683,0.094467,0.109112,0.122852,0.127034,0.1375,0.0125,0.184574,0.037149,0.222837
0.1,risk_calibrated_reward_model,6,80,0.564974,0.009915,0.56309,0.566553,0.009286,0.452955,0.00212,0.071597,0.004352,0.061506,0.003866,0.097915,0.240321,0.083066,0.595858,0.094628,0.109707,0.122213,0.125955,0.125,0.0,0.179742,0.036449,0.214825
0.1,risk_calibrated_reward_model,7,80,0.560286,0.010924,0.563093,0.562923,0.009871,0.451313,0.002164,0.071961,0.004255,0.060902,0.004043,0.097746,0.240321,0.082304,0.596716,0.093575,0.10918,0.121696,0.126133,0.125,0.0,0.180573,0.036777,0.231098
0.1,risk_calibrated_reward_model,8,80,0.570182,0.011649,0.563489,0.569797,0.010671,0.451481,0.001945,0.073472,0.004223,0.061468,0.003879,0.097747,0.240321,0.0836,0.595827,0.0951,0.109456,0.123366,0.127489,0.125,0.0,0.182804,0.038148,0.217624
0.1,risk_calibrated_reward_model,9,80,0.56224,0.012029,0.562423,0.563047,0.010932,0.449717,0.002164,0.073446,0.004229,0.061451,0.004033,0.097464,0.240321,0.083544,0.596059,0.096391,0.109769,0.123759,0.128039,0.125,0.0,0.179823,0.036613,0.219261
0.1,proposed_side_effect_preference_model_v4,0,80,0.594922,0.010189,0.595003,0.617025,0.008621,0.521798,0.002689,0.051241,0.002955,0.053195,0.003121,0.098627,0.223665,0.077372,0.615327,0.077065,0.117893,0.102308,0.105667,0.325,0.0125,0.28671,0.052993,0.160657
0.1,proposed_side_effect_preference_model_v4,1,80,0.598177,0.010136,0.595081,0.619182,0.008975,0.519311,0.00218,0.051928,0.003087,0.052888,0.003273,0.098356,0.223665,0.077426,0.616773,0.077544,0.117957,0.10268,0.105738,0.375,0.025,0.315184,0.055558,0.169419
0.1,proposed_side_effect_preference_model_v4,2,80,0.589844,0.011372,0.595124,0.613045,0.009739,0.520003,0.002394,0.051759,0.003153,0.052001,0.003148,0.097621,0.223665,0.07709,0.616131,0.077147,0.117651,0.101919,0.106364,0.3125,0.025,0.278972,0.051969,0.172664
0.1,proposed_side_effect_preference_model_v4,3,80,0.58724,0.011203,0.596031,0.610602,0.010047,0.518124,0.002267,0.050801,0.003184,0.053169,0.003338,0.099147,0.223665,0.077174,0.617175,0.077512,0.116856,0.101977,0.105361,0.35,0.025,0.302506,0.054897,0.174743
0.1,proposed_side_effect_preference_model_v4,4,80,0.591927,0.011576,0.59523,0.614198,0.010149,0.519301,0.002075,0.051678,0.003033,0.052465,0.003171,0.098707,0.223665,0.077175,0.615588,0.07819,0.117661,0.102426,0.105892,0.325,0.05,0.287469,0.053148,0.164903
0.1,proposed_side_effect_preference_model_v4,5,80,0.595313,0.012592,0.595622,0.617206,0.011033,0.521413,0.002234,0.051917,0.003251,0.053585,0.003234,0.098061,0.223665,0.076997,0.616533,0.077371,0.117666,0.102963,0.106236,0.275,0.0125,0.267582,0.052745,0.168569
0.1,proposed_side_effect_preference_model_v4,6,80,0.590495,0.012087,0.594451,0.612593,0.01058,0.517597,0.002172,0.051639,0.003084,0.053497,0.003036,0.098813,0.223665,0.077078,0.615729,0.077079,0.117679,0.102673,0.107413,0.2375,0.0,0.246196,0.049789,0.168785
0.1,proposed_side_effect_preference_model_v4,7,80,0.598698,0.011135,0.59654,0.620783,0.00942,0.521236,0.002088,0.050427,0.003148,0.052142,0.003205,0.098307,0.223665,0.077109,0.616452,0.076494,0.117373,0.100992,0.103496,0.425,0.0375,0.341212,0.056861,0.173239
0.1,proposed_side_effect_preference_model_v4,8,80,0.598698,0.011088,0.595581,0.619761,0.00985,0.518566,0.00219,0.051049,0.003182,0.05273,0.003279,0.098204,0.223665,0.077843,0.61647,0.077472,0.117366,0.101956,0.104066,0.4,0.0375,0.329712,0.056844,0.16766
0.1,proposed_side_effect_preference_model_v4,9,80,0.595313,0.010602,0.594897,0.616955,0.009301,0.518526,0.002212,0.050745,0.003251,0.053846,0.003227,0.097594,0.223665,0.076853,0.615992,0.078184,0.117089,0.102554,0.10543,0.35,0.05,0.301207,0.054483,0.165353
0.1,side_effect_causal_preference_model_v5,0,80,0.640885,0.011112,0.629915,0.697097,0.009378,0.590034,0.002347,0.034282,0.002044,0.041663,0.002042,0.077141,0.208939,0.06643,0.714819,0.056859,0.082591,0.074002,0.067147,0.9875,0.0,0.689795,0.016649,0.080586
0.1,side_effect_causal_preference_model_v5,1,80,0.638802,0.010361,0.631433,0.695196,0.008793,0.587835,0.002194,0.03452,0.002304,0.041506,0.002033,0.076995,0.208939,0.06653,0.715753,0.056349,0.082137,0.073828,0.067217,1.0,0.0,0.695196,0.008793,0.093406
0.1,side_effect_causal_preference_model_v5,2,80,0.629167,0.012005,0.630979,0.68728,0.010142,0.588165,0.002352,0.034668,0.002141,0.041786,0.001861,0.077468,0.208939,0.066361,0.714714,0.056181,0.082267,0.074046,0.067638,1.0,0.0,0.68728,0.010142,0.098429
0.1,side_effect_causal_preference_model_v5,3,80,0.635026,0.011511,0.631724,0.691443,0.009473,0.586887,0.002044,0.035779,0.002374,0.042012,0.002104,0.076656,0.208939,0.066006,0.71395,0.056159,0.081564,0.074685,0.068817,1.0,0.0,0.691443,0.009473,0.093902
0.1,side_effect_causal_preference_model_v5,4,80,0.630078,0.011306,0.629121,0.68805,0.009744,0.588607,0.00208,0.034154,0.002339,0.041887,0.002038,0.077149,0.208939,0.067007,0.713688,0.05657,0.081836,0.073836,0.067844,0.9875,0.0125,0.680868,0.016685,0.091051
0.1,side_effect_causal_preference_model_v5,5,80,0.62487,0.01274,0.630716,0.683694,0.010295,0.587263,0.002077,0.034866,0.002162,0.041221,0.002058,0.077389,0.208939,0.066524,0.714017,0.056333,0.081852,0.073812,0.066003,0.9875,0.0,0.677215,0.016966,0.102081
0.1,side_effect_causal_preference_model_v5,6,80,0.623307,0.010397,0.630436,0.682427,0.008654,0.587576,0.001951,0.034577,0.001919,0.04208,0.002063,0.07718,0.208939,0.066002,0.714356,0.056528,0.082402,0.07428,0.067475,1.0,0.0,0.682427,0.008654,0.098951
0.1,side_effect_causal_preference_model_v5,7,80,0.635156,0.010111,0.631811,0.691938,0.008511,0.586698,0.002173,0.034482,0.002426,0.041502,0.002218,0.077743,0.208939,0.06633,0.714296,0.056473,0.081208,0.07367,0.068186,1.0,0.0,0.691938,0.008511,0.102083
0.1,side_effect_causal_preference_model_v5,8,80,0.635938,0.011004,0.630847,0.691878,0.009288,0.586174,0.00193,0.034559,0.002188,0.042727,0.001984,0.07727,0.208939,0.066736,0.714031,0.057246,0.082512,0.074853,0.068533,1.0,0.0,0.691878,0.009288,0.095543
0.1,side_effect_causal_preference_model_v5,9,80,0.635286,0.011156,0.630805,0.692439,0.009297,0.588807,0.002376,0.034489,0.00241,0.041109,0.002056,0.077113,0.208939,0.067225,0.71453,0.056222,0.082065,0.073538,0.067376,1.0,0.0,0.692439,0.009297,0.089869
0.1,oracle_human_side_effect_judge,0,80,0.701172,0.010328,0.707385,0.777682,0.008323,0.627018,0.002409,0.017542,0.001235,0.029393,0.001018,0.058121,0.194171,0.057003,0.791074,0.041966,0.062822,0.049693,0.036839,1.0,0.0,0.777682,0.008323,0.0
0.1,oracle_human_side_effect_judge,1,80,0.714453,0.010443,0.707918,0.788601,0.008594,0.628814,0.002368,0.016144,0.001295,0.030647,0.001205,0.058254,0.194171,0.057631,0.79005,0.042813,0.061193,0.049528,0.035743,1.0,0.0,0.788601,0.008594,0.0
0.1,oracle_human_side_effect_judge,2,80,0.710938,0.011126,0.707429,0.785709,0.009154,0.626196,0.002198,0.016273,0.001248,0.029725,0.001156,0.058524,0.194171,0.057332,0.791664,0.042726,0.061349,0.04909,0.037667,1.0,0.0,0.785709,0.009154,0.0
0.1,oracle_human_side_effect_judge,3,80,0.711198,0.010682,0.707551,0.785345,0.008878,0.62745,0.002289,0.016832,0.001401,0.030091,0.001113,0.059053,0.194171,0.057228,0.789123,0.043177,0.062832,0.050013,0.037633,1.0,0.0,0.785345,0.008878,0.0
0.1,oracle_human_side_effect_judge,4,80,0.703125,0.01062,0.709359,0.779101,0.008606,0.626858,0.002311,0.016912,0.001473,0.029701,0.001292,0.059278,0.194171,0.057627,0.790962,0.043222,0.061737,0.049657,0.036055,1.0,0.0,0.779101,0.008606,0.0
0.1,oracle_human_side_effect_judge,5,80,0.711589,0.010778,0.707222,0.785775,0.008694,0.625913,0.002124,0.016893,0.00127,0.029373,0.001117,0.058995,0.194171,0.057198,0.789535,0.042244,0.061967,0.049229,0.035395,1.0,0.0,0.785775,0.008694,0.0
0.1,oracle_human_side_effect_judge,6,80,0.70599,0.010228,0.707094,0.781378,0.008203,0.626872,0.002038,0.017342,0.001221,0.029785,0.001179,0.058,0.194171,0.05775,0.791044,0.042645,0.062137,0.049863,0.036351,1.0,0.0,0.781378,0.008203,0.0
0.1,oracle_human_side_effect_judge,7,80,0.721615,0.010189,0.708047,0.794021,0.008185,0.627282,0.001962,0.017255,0.001221,0.029454,0.001047,0.058372,0.194171,0.056988,0.790498,0.042365,0.062901,0.049686,0.036038,1.0,0.0,0.794021,0.008185,0.0
0.1,oracle_human_side_effect_judge,8,80,0.713411,0.009946,0.708216,0.787421,0.008094,0.626173,0.002007,0.01673,0.001193,0.02989,0.001216,0.058676,0.194171,0.056928,0.790387,0.042098,0.061569,0.049312,0.03754,1.0,0.0,0.787421,0.008094,0.0
0.1,oracle_human_side_effect_judge,9,80,0.706771,0.00874,0.707691,0.782308,0.006965,0.62872,0.001994,0.016568,0.001375,0.029931,0.001058,0.058963,0.194171,0.057837,0.789276,0.042686,0.061227,0.049344,0.036748,1.0,0.0,0.782308,0.006965,0.0
